#{"t_start": 1754198174.1513555, "env_id": "None"}
r,l,t
15.390522,62,9368.790204
23.56959,63,9368.823967
24.56445,66,9369.674675
16.107452,64,9369.707913
15.852957,62,9369.739809
15.442996,62,9369.772241
16.751066,64,9369.803054
16.61593,61,9369.835445
17.742586,64,9369.868786
15.40597,62,9369.903925
19.92669,64,9369.936288
20.680767,61,9369.969501
15.784112,63,9370.004231
15.179726,62,9370.039139
17.474655,63,9370.074577
15.67183,63,9370.110977
23.23555,63,9370.143427
16.723475,66,9370.176896
16.181131,63,9370.208722
22.55643,62,9370.239054
15.03707,61,9370.269697
16.529247,63,9370.302568
22.628246,61,9370.33357
16.250961,62,9370.364914
23.422693,62,9370.403219
22.92074,62,9370.433321
16.054306,63,9370.464641
22.768013,61,9370.49507
18.432224,65,9370.531842
14.953683,61,9370.565751
17.146847,63,9370.600311
22.93176,61,9370.631207
23.668104,64,9370.665187
16.379307,62,9370.704187
15.442876,62,9370.736923
18.562521,82,9371.596627
25.400513,84,9371.64174
27.706087,93,9371.688297
20.371426,84,9371.728312
23.261469,96,9371.776078
21.066525,92,9371.827507
21.90143,97,9371.879351
20.86724,91,9371.930908
21.709492,93,9371.978976
22.62305,98,9372.027318
27.30435,95,9372.079565
29.205345,99,9372.131947
25.937174,91,9372.18275
25.81983,95,9372.231782
25.266169,92,9372.277526
25.811775,88,9372.321134
24.711304,103,9372.373855
21.725538,94,9372.420224
26.140621,90,9372.463755
22.098577,92,9372.514309
25.072922,87,9372.559801
24.059586,102,9372.613436
34.125637,128,9373.579483
62.346897,233,9373.69318
65.37726,238,9373.818401
61.13725,230,9373.949044
65.350365,238,9374.081709
62.246784,231,9374.204226
62.996326,237,9374.332718
62.60621,234,9374.451266
60.963364,228,9374.563764
51.723476,204,9375.552798
35.19401,134,9375.626239
37.23793,131,9375.693603
31.369064,134,9375.761798
33.51646,141,9375.835556
31.501251,137,9375.904443
37.773357,140,9375.976496
35.174908,141,9376.052996
38.357513,139,9376.131099
29.262209,129,9376.19771
38.277943,137,9376.272124
33.910534,141,9376.348417
35.35838,137,9376.424144
33.256367,134,9376.4898
39.864414,138,9376.560497
35.35875,122,9377.477597
34.84944,123,9377.544261
33.085506,128,9377.613056
37.654724,127,9377.681404
29.394419,127,9377.748104
28.490957,121,9377.807626
30.114819,126,9377.874199
29.339886,125,9377.944724
29.269804,125,9378.00838
29.951519,123,9378.069232
38.7349,126,9378.139762
37.44055,126,9378.207309
32.6503,125,9378.273119
28.951366,125,9379.008056
33.024906,123,9379.070456
31.096056,125,9379.137481
36.59422,123,9379.960761
28.912073,122,9380.022332
37.0013,125,9380.08532
30.003387,124,9380.153427
29.992912,123,9380.21614
37.1019,123,9380.277194
37.46701,124,9380.339599
38.428257,127,9380.456786
33.463314,126,9380.566425
31.922762,128,9380.636063
31.982038,125,9380.702024
30.205732,127,9380.764004
37.705658,124,9380.832876
29.341259,123,9380.894469
36.910446,123,9380.968664
30.41459,124,9381.032062
29.08761,120,9381.097459
38.018192,130,9382.004622
35.845127,132,9382.072361
33.52852,139,9382.148494
29.203203,128,9382.212737
32.39963,132,9382.281343
39.85255,142,9382.354657
32.054543,140,9382.432757
39.05559,137,9382.511305
34.574535,137,9382.591035
31.143936,132,9382.658745
31.155989,133,9382.728208
32.116615,141,9382.798573
38.633522,133,9382.870245
39.317593,138,9382.937047
33.052464,137,9383.012467
34.936363,124,9383.83883
29.672403,121,9383.899562
31.751604,124,9383.958786
33.09236,122,9384.022206
33.74642,117,9384.087373
27.067911,116,9384.148879
28.496063,121,9384.212943
33.131886,126,9384.276868
31.332672,122,9384.34058
29.17961,124,9384.402411
30.433187,128,9384.464059
37.870274,121,9384.528864
28.861689,122,9384.59309
29.195961,124,9384.665322
33.61272,125,9384.730755
28.082148,120,9384.789935
28.373522,121,9384.85581
53.95221,250,9385.881567
79.33554,252,9386.0095
70.05755,248,9386.134324
71.073006,249,9386.26432
65.59195,248,9386.388192
76.80603,249,9386.518914
65.18308,248,9386.646886
66.91435,249,9386.801932
68.97653,252,9387.960505
69.04603,243,9388.08337
69.43575,242,9388.215216
65.780876,249,9388.341845
67.2375,246,9388.470075
67.11127,246,9389.887114
65.81767,244,9390.008965
67.05234,249,9390.141178
67.921906,251,9391.14986
65.562325,248,9391.284529
72.20454,249,9391.421644
72.192696,248,9391.550474
66.55797,245,9391.671075
71.32294,245,9391.794133
66.90341,246,9391.912189
73.2937,248,9392.054697
66.758705,248,9393.162806
78.789635,245,9393.304154
67.370384,248,9393.441356
64.37788,246,9393.568907
67.56444,247,9393.696063
66.07267,247,9393.82249
66.01555,248,9393.950797
67.74495,250,9394.077748
69.07004,254,9394.215763
66.6642,243,9395.217482
61.47955,234,9395.340984
62.934147,239,9395.463667
76.7432,238,9395.588474
67.62708,242,9395.721599
61.569927,233,9395.840803
65.2873,242,9395.969626
63.579247,239,9396.094207
65.953255,234,9397.147925
74.7359,240,9397.275988
71.460434,241,9397.413613
63.669987,242,9397.54173
70.66463,242,9397.66336
65.46124,240,9397.78977
63.007538,237,9397.908298
73.950294,240,9398.03497
67.31329,239,9398.15789
69.724,242,9399.148087
65.92609,245,9399.275297
67.19207,239,9399.41191
80.60023,241,9399.534561
63.684162,241,9399.653331
67.49141,242,9400.950848
62.995903,240,9401.06877
68.885155,239,9401.190766
63.593525,237,9402.127779
61.264034,230,9402.24542
60.768593,234,9402.375367
61.28126,235,9402.500519
63.552425,238,9402.623763
67.0964,242,9402.754277
63.14385,235,9402.876251
62.867836,235,9402.992134
59.696198,231,9403.106786
61.034878,231,9404.133673
66.848465,237,9404.254852
62.84395,237,9404.379964
63.5909,239,9404.499133
65.677864,236,9404.6176
65.75704,245,9404.736949
68.50399,228,9404.856591
60.752995,234,9404.981904
66.322105,241,9405.102379
61.884956,237,9406.174479
64.00068,236,9406.31614
67.15088,247,9406.469015
62.442368,231,9406.600784
72.533035,233,9406.742992
62.474205,237,9406.879611
63.84344,242,9407.037661
62.93897,238,9407.167095
74.27098,241,9408.308697
66.97987,236,9408.444329
64.55292,237,9408.568659
64.93493,247,9408.695445
63.75256,236,9408.815758
63.691788,235,9408.939967
64.47875,236,9409.062644
62.655388,236,9409.18849
65.5607,242,9409.317759
68.330154,246,9410.348612
64.39465,242,9410.488628
65.46806,245,9410.608957
66.27177,237,9410.738052
69.93603,239,9412.089704
78.092766,244,9412.222395
65.51302,244,9412.35004
67.5341,244,9412.478301
68.344025,245,9413.526588
67.925705,249,9413.655567
67.05403,248,9413.780253
65.743805,243,9413.923383
72.033165,253,9414.053738
71.58476,249,9414.185231
69.843185,244,9414.314653
62.69791,245,9414.439312
73.90621,245,9414.581827
44.663334,161,9415.531354
34.34328,144,9415.611135
34.21565,146,9415.694046
41.347664,143,9415.776177
35.471943,148,9415.861089
35.79612,138,9415.955329
33.990665,147,9416.049996
32.742977,143,9416.13035
34.64246,147,9416.203983
33.16784,139,9416.272385
32.962044,144,9416.344617
38.994358,143,9416.417501
34.55706,144,9416.497923
33.430916,142,9416.571898
33.509445,145,9417.533839
43.264496,148,9417.606263
34.531868,142,9417.677721
37.605484,139,9417.746449
35.271675,138,9417.817494
35.121685,147,9417.895065
36.961315,140,9417.965042
40.058163,142,9418.04516
41.054104,142,9418.119892
38.713158,149,9418.197936
40.62374,147,9418.271911
45.039623,152,9418.36278
36.72962,146,9418.44479
37.79009,140,9418.516235
39.967937,143,9419.489373
37.194416,137,9419.567708
36.407173,143,9419.63612
31.734169,141,9419.708425
40.512646,141,9419.777029
42.232574,148,9419.849435
31.33104,139,9419.920047
36.928253,146,9419.998822
39.841522,144,9420.076025
40.41975,145,9420.152462
40.493626,145,9420.228849
31.742012,136,9420.295899
39.036587,143,9420.373868
34.079166,145,9420.449111
42.065243,145,9421.382691
39.66876,150,9421.462818
38.49973,144,9421.539986
38.04187,147,9421.617924
42.12679,147,9421.689644
38.571144,141,9422.524765
34.288204,140,9422.592843
39.17232,140,9422.66631
35.939663,143,9422.737742
42.114807,148,9422.809009
38.392277,140,9422.87835
39.28651,144,9422.953889
39.270832,143,9423.022268
34.65529,145,9423.099526
37.746967,135,9423.167785
41.536945,146,9424.064903
34.48083,141,9424.138886
34.594097,148,9424.220559
39.413662,141,9424.304258
42.622395,151,9424.389712
40.887955,147,9424.465998
33.621452,146,9424.546593
42.191864,144,9424.628728
33.526814,146,9424.701854
35.071808,144,9424.775934
40.458046,151,9424.847458
38.80772,142,9424.922574
43.429344,151,9424.999387
32.492706,141,9425.076338
30.512512,136,9425.988097
36.68916,148,9426.065308
33.777626,140,9426.139865
40.615814,146,9426.213195
40.019756,143,9426.290101
38.603622,149,9426.36826
35.18387,148,9426.442556
32.297764,142,9426.522492
40.8106,148,9426.598649
34.32227,148,9426.675361
35.019882,139,9426.742661
39.07371,142,9426.813025
33.96302,145,9426.897169
35.688477,147,9426.966052
36.00515,151,9427.839531
33.361732,145,9427.914409
32.67564,143,9427.985786
31.800606,140,9428.053081
38.197857,150,9428.135602
38.82248,145,9428.211311
37.924778,148,9428.281754
47.793644,156,9428.36581
36.901085,145,9428.437858
41.8115,145,9428.511053
39.187973,142,9428.588857
41.42463,147,9428.661497
33.88426,145,9428.743863
41.085167,146,9428.818923
33.51259,145,9429.739112
45.05241,150,9429.816387
37.4043,145,9429.888265
31.93958,139,9429.957584
34.504692,145,9430.030276
41.639267,146,9430.10564
34.238937,148,9430.181103
40.635414,147,9430.253627
44.77485,150,9430.330024
34.618122,147,9430.414166
43.390694,148,9430.491715
41.07467,146,9430.573536
42.002563,148,9430.651659
35.44454,132,9430.717269
40.083874,144,9431.668736
38.173695,147,9431.740302
39.64009,143,9431.814429
32.683716,143,9432.647695
34.755898,147,9432.721261
39.806046,144,9432.800904
33.622845,144,9432.873052
36.150295,150,9432.953933
32.89119,139,9433.020995
34.16022,147,9433.097925
37.806503,139,9433.171777
32.0235,143,9433.254274
39.573795,144,9433.335054
42.23841,145,9433.408688
39.15676,143,9434.302777
41.527565,147,9434.379014
35.453827,134,9434.448778
39.628716,144,9434.521757
40.349194,142,9434.643475
31.494772,139,9434.737596
35.689568,137,9434.812922
37.57893,138,9434.887158
36.916428,142,9434.956867
31.945076,142,9435.031725
36.48312,143,9435.112203
34.0231,144,9435.183396
35.76211,144,9435.256777
38.591457,143,9435.327379
37.74087,149,9435.40709
37.294224,140,9436.296956
38.353523,140,9436.366154
39.357834,146,9436.440954
32.616905,139,9436.514125
30.909924,136,9436.582362
44.15976,150,9436.664108
37.80571,151,9436.74287
35.23862,144,9436.813517
37.1203,150,9436.895826
37.712975,146,9436.972882
39.58314,143,9437.049214
40.25853,145,9437.125864
37.435196,145,9437.198995
39.066723,141,9437.270991
41.117504,146,9438.193318
40.348362,143,9438.268518
35.622044,148,9438.340907
32.444984,139,9438.409938
41.863567,148,9438.483532
39.579025,142,9438.561181
45.703236,150,9438.647044
37.82085,151,9438.729838
35.63284,151,9438.811562
31.732513,139,9438.883455
33.34552,144,9438.956662
34.123592,141,9439.030267
35.103283,145,9439.104484
36.310646,147,9439.176288
34.34157,145,9440.128221
39.279358,142,9440.199752
42.111313,150,9440.275239
39.905163,144,9440.353884
35.589905,148,9440.436189
40.917835,145,9440.507383
34.150402,146,9440.585752
34.968983,149,9440.6671
31.027681,138,9440.743605
41.29961,146,9440.824126
36.76188,146,9440.9064
45.09883,150,9440.982979
37.05162,149,9441.061749
38.03853,141,9441.135702
39.61474,147,9442.122967
37.076214,138,9442.961202
38.006744,146,9443.029398
33.41361,146,9443.101525
32.868744,144,9443.173062
38.52305,149,9443.251871
43.72146,149,9443.329646
35.79119,143,9443.40618
42.58301,151,9443.48352
40.066216,143,9443.557985
41.186317,147,9443.642298
42.79958,151,9443.71769
49.240322,156,9443.792418
37.78129,152,9443.87506
39.444744,146,9444.757045
41.064243,147,9444.83192
36.954548,151,9444.914605
39.5157,158,9445.005214
34.83726,148,9445.085204
36.6152,148,9445.167543
42.12945,147,9445.239886
39.692493,151,9445.321484
39.670155,152,9445.395165
34.234386,147,9445.471292
47.224293,158,9445.554006
44.892822,152,9445.628369
40.40456,145,9445.70868
32.935417,145,9446.668283
35.65585,148,9446.745754
43.128494,152,9446.824993
44.139114,157,9446.914203
41.834354,149,9446.99699
34.071007,147,9447.078122
38.006836,152,9447.162419
45.910538,155,9447.242858
42.135498,153,9447.316931
35.866318,148,9447.385829
39.079124,144,9447.468271
42.852913,151,9447.551935
34.005955,148,9447.630919
37.576923,153,9447.717243
43.171806,160,9448.622472
33.88668,147,9448.699499
40.815006,148,9448.772758
37.58712,149,9448.854346
40.422028,145,9448.93285
31.835085,141,9449.005517
37.689693,148,9449.082964
42.623047,150,9449.163627
37.981026,146,9449.236005
43.41499,150,9449.307997
36.650078,149,9449.391565
40.99733,152,9449.464729
41.151028,146,9449.540654
41.928574,151,9449.619206
38.142258,142,9450.59789
40.44797,158,9450.683041
41.654495,148,9450.758512
36.892902,152,9450.842959
38.765156,147,9450.914297
36.8989,148,9450.990273
36.758938,150,9451.071012
38.32955,154,9451.159303
44.147434,151,9451.238144
37.684944,148,9451.321576
37.176807,150,9451.398973
48.451214,158,9451.482568
41.25592,148,9451.557939
33.29555,145,9452.390979
36.982597,153,9453.285806
42.047928,149,9453.362951
40.43898,146,9453.43699
43.34908,150,9453.513096
42.896725,152,9453.589293
38.867958,154,9453.668272
40.423126,154,9453.758657
37.686745,149,9453.839293
40.34814,147,9453.914119
45.71264,153,9453.992959
36.13814,152,9454.073667
36.165203,154,9454.152224
42.14007,153,9454.231192
45.88071,155,9455.249494
35.442062,150,9455.338397
37.54711,152,9455.417624
39.917202,154,9455.490455
36.97633,153,9455.570349
43.901688,155,9455.643244
36.735695,149,9455.727521
38.052113,155,9455.812721
46.29471,157,9455.894018
36.46281,152,9455.974298
38.81482,157,9456.054122
44.54885,155,9456.146502
43.87771,154,9456.225551
38.521706,154,9457.223562
41.859764,151,9457.306069
37.289944,152,9457.395246
38.496048,155,9457.471844
37.835228,152,9457.54871
40.083656,156,9457.625488
52.99023,164,9457.718483
36.9432,154,9457.811528
41.248207,149,9457.885655
41.28097,158,9457.969302
34.53969,147,9458.053352
42.673103,156,9458.132805
35.89069,150,9458.208254
42.42263,152,9458.29158
38.282562,154,9459.182582
38.642765,154,9459.26381
39.16232,153,9459.339989
36.938118,153,9459.422206
37.179237,152,9459.505614
42.6788,149,9459.584856
44.669807,153,9459.662289
43.421177,161,9459.744352
46.94077,160,9459.827246
46.287388,156,9459.914941
38.282085,156,9459.991452
39.190933,155,9460.072371
42.17112,148,9460.152507
47.83257,159,9461.116911
41.028954,149,9461.193164
46.281494,160,9461.277415
35.191273,151,9461.358143
35.63872,151,9461.438587
49.149654,162,9461.525536
39.34198,158,9461.612696
40.683952,157,9461.688869
43.94936,158,9461.775451
39.686237,150,9461.854058
47.387573,158,9461.929866
38.563606,155,9462.794852
45.666008,166,9462.882746
37.623074,151,9463.723015
43.603638,160,9463.811822
48.121964,163,9463.891801
37.313908,151,9463.964009
38.10726,151,9464.042315
44.784687,159,9464.124664
44.007797,160,9464.205178
46.657272,163,9464.288999
37.922443,157,9464.372485
37.286434,156,9464.447289
40.22343,158,9464.535647
44.72127,155,9464.613357
44.469486,163,9464.696886
36.345985,153,9465.638348
43.087753,162,9465.733505
40.073067,161,9465.820591
43.406254,155,9465.910063
40.62453,156,9465.98892
37.5165,157,9466.071258
36.205635,155,9466.148643
40.18151,157,9466.227994
41.614277,158,9466.314186
44.414482,162,9466.398663
44.71885,164,9466.481277
48.886906,166,9466.568107
46.890686,162,9466.657253
43.408173,153,9467.616685
42.052578,153,9467.6967
45.446766,159,9467.783014
46.998955,161,9467.870743
42.274364,151,9467.947165
43.955036,155,9468.023251
45.62311,155,9468.103353
44.89713,157,9468.183873
41.865326,150,9468.255964
40.28794,157,9468.337827
45.215366,158,9468.417249
45.38184,158,9468.496294
42.676846,153,9468.575285
45.01037,160,9469.489051
37.59961,155,9469.566637
51.196873,167,9469.652916
47.037884,159,9469.731345
48.253113,163,9469.819807
46.83583,168,9469.910378
43.00388,162,9469.988617
42.103863,155,9470.066288
45.243015,169,9470.157259
56.419163,193,9470.25555
44.663067,159,9470.340869
45.241173,160,9470.422194
42.849396,150,9470.498682
45.64224,163,9471.506135
39.011353,161,9471.587963
50.94317,202,9471.694191
51.945953,200,9471.79204
50.59264,170,9471.887441
59.13088,208,9472.002506
41.9805,163,9472.083809
50.737663,164,9472.172338
44.90691,160,9473.111091
45.466564,172,9473.191588
55.928024,209,9473.297864
45.764904,170,9474.127415
44.405956,162,9474.209953
40.62368,161,9474.290761
47.325493,163,9474.369924
42.71022,164,9474.452178
50.154953,163,9474.530986
36.77079,151,9474.601865
47.298656,158,9474.68046
43.492954,162,9474.769395
46.323112,164,9474.851195
47.0326,164,9474.946235
43.652195,168,9475.027882
48.541786,159,9475.114469
36.929676,155,9476.106282
43.49784,152,9476.192092
44.594517,168,9476.278469
41.813873,163,9476.356544
50.899853,167,9476.442088
49.8983,162,9476.52599
42.504856,161,9476.628664
42.80107,157,9476.723989
38.91773,158,9476.812775
40.215668,160,9476.900479
46.95246,156,9476.993811
44.312042,158,9477.074682
44.284958,154,9477.150193
39.836033,150,9478.025191
43.8821,160,9478.117465
47.72891,163,9478.206293
41.3106,160,9478.296504
41.47198,158,9478.376349
40.060417,162,9478.467264
45.44659,169,9478.557801
43.68259,154,9478.633115
45.0866,159,9478.715696
41.248596,163,9478.799904
47.205383,158,9478.880686
50.16519,162,9478.979022
43.257526,158,9479.942754
44.763634,155,9480.031173
45.293274,160,9480.112288
51.605984,205,9480.224951
45.347874,162,9480.304494
43.93516,158,9480.38504
48.63854,161,9480.465359
42.25688,159,9480.545764
39.233536,154,9480.624262
49.311028,164,9480.71594
45.032726,157,9480.795041
40.220295,160,9480.875175
44.781696,157,9480.964453
45.180397,151,9481.864751
46.616146,154,9481.949255
41.844402,149,9482.029326
39.418198,143,9482.108693
40.57469,147,9482.177413
38.093964,154,9482.263421
36.658817,147,9482.343794
41.922565,159,9482.424063
33.06592,142,9482.493241
33.89237,143,9483.339192
36.89846,152,9483.418874
35.55463,152,9483.496521
38.348064,143,9483.568827
36.187138,152,9483.643855
43.025032,149,9484.50311
40.730236,146,9484.575508
37.586708,148,9484.653202
43.229828,150,9484.730786
41.0169,149,9484.809116
35.962074,144,9484.880181
40.613316,146,9484.953638
39.242104,141,9485.030697
41.014656,146,9485.104475
40.837624,152,9485.185969
35.7606,146,9485.258625
41.04413,149,9485.337082
42.18034,146,9485.412979
36.0474,152,9485.49256
39.183548,154,9486.455384
36.867584,154,9486.541389
40.78921,146,9486.617479
38.986023,150,9486.700883
42.928783,158,9486.781811
38.144093,152,9486.858921
45.00601,156,9486.93984
